,user_id,recomendations
1382,1383,"[1034176, 872137, 1070803, 909714, 1026118]"
1383,1384,"[874972, 872137, 1082185, 887325, 880150]"
1384,1385,"[852015, 1070803, 995242, 953677, 1103105]"
1385,1386,"[874972, 1029743, 1082185, 951590, 1127831]"
1386,1387,"[12262978, 872137, 1082185, 1017369, 944534]"
1387,1388,"[1103808, 1070803, 951590, 1022066, 5570383]"
1388,1389,"[1069312, 872137, 1070803, 935126, 1053628]"
1389,1390,"[1048257, 1070803, 1048237, 895680, 995628]"
1390,1391,"[970866, 1048237, 1018050, 965772, 872137]"
1391,1392,"[12810391, 1070803, 951590, 1018397, 1068719]"
1392,1393,"[959737, 1070803, 951590, 956672, 12731436]"
1393,1394,"[12810464, 1070803, 5569230, 6979545, 1021715]"
1394,1395,"[906844, 872137, 1070803, 6533608, 880427]"
1395,1396,"[1034176, 1070803, 1048237, 1106091, 1029619]"
1396,1397,"[836445, 820486, 1070803, 918046, 6039687]"
1397,1398,"[874972, 872137, 919534, 844179, 1136257]"
1398,1399,"[1004613, 872137, 1070803, 1082185, 855718]"
1399,1400,"[1103808, 872137, 919534, 5582712, 909396]"
1400,1401,"[874972, 872137, 1082185, 1043663, 1044078]"
1401,1402,"[1000753, 872137, 1070803, 1082185, 1057260]"
1402,1403,"[874972, 1029743, 844179, 1082185, 951590]"
1403,1404,"[1065538, 872137, 1070803, 854852, 962229]"
1404,1405,"[1004436, 1070803, 951590, 844179, 1082185]"
1405,1406,"[826666, 1070803, 916122, 996087, 1082185]"
1406,1407,"[1129049, 872137, 1070803, 6464166, 1112825]"
1407,1408,"[874972, 872137, 1070803, 850807, 8090956]"
1408,1409,"[1057749, 1070803, 866211, 8090513, 1134522]"
1409,1410,"[1069312, 1070803, 1117219, 1029743, 951197]"
1410,1411,"[874972, 1029743, 1082185, 951590, 1127831]"
1411,1412,"[5995129, 1070803, 1127831, 8090539, 885290]"
1412,1413,"[874972, 872137, 919534, 969866, 939636]"
1413,1414,"[874972, 872137, 919534, 1126899, 1053530]"
1414,1415,"[874972, 872137, 919534, 1009368, 1075470]"
1415,1416,"[874972, 872137, 919534, 962568, 1130858]"
1416,1417,"[10198378, 872137, 1082185, 1073150, 913210]"
1417,1418,"[1118946, 872137, 1070803, 956672, 1082185]"
1418,1419,"[1014732, 1029743, 916122, 1130375, 1021519]"
1419,1420,"[5995129, 872137, 1070803, 1106301, 868683]"
1420,1421,"[826666, 1070803, 916122, 942045, 1083787]"
1421,1422,"[874972, 872137, 919534, 965772, 1082185]"
1422,1423,"[9835223, 872137, 1070803, 878445, 13008334]"
1423,1424,"[1071302, 872137, 1070803, 1082212, 1062002]"
1424,1425,"[1021324, 1070803, 1117219, 845193, 1101010]"
1425,1426,"[968072, 1068957, 1117219, 1069522, 919534]"
1426,1427,"[1129049, 1070803, 5569230, 996009, 1135552]"
1427,1428,"[1034176, 1070803, 951590, 997128, 913210]"
1428,1429,"[948670, 872137, 919534, 1126899, 926909]"
1429,1430,"[906844, 1070803, 1106523, 1093413, 885290]"
1430,1431,"[1021324, 872137, 1117219, 934399, 1110572]"
1431,1432,"[874972, 872137, 919534, 981760, 830156]"
1432,1433,"[849202, 872137, 919534, 15831255, 873627]"
1433,1434,"[1004436, 1070803, 1068957, 1121213, 1075368]"
1434,1435,"[874972, 872137, 919534, 865456, 916122]"
1435,1436,"[874972, 872137, 919534, 1110572, 1018050]"
1436,1437,"[1021324, 1070803, 1117219, 945652, 6979089]"
1437,1438,"[874972, 1106523, 951590, 1082185, 1127831]"
1438,1439,"[874972, 1082185, 1106523, 951590, 1127831]"
1439,1440,"[1004436, 1070803, 1082185, 844165, 1043751]"
1440,1441,"[874972, 872137, 919534, 5569471, 859427]"
1441,1442,"[874972, 1029743, 1082185, 951590, 1127831]"
1442,1443,"[906844, 872137, 1070803, 1053690, 893501]"
1443,1444,"[874972, 1070803, 1082185, 1029743, 872137]"
1444,1445,"[1065017, 1070803, 951590, 1017369, 8090509]"
1445,1446,"[1048507, 872137, 1082185, 6551782, 1006184]"
1446,1447,"[874972, 872137, 919534, 958067, 972312]"
1447,1448,"[874972, 1106523, 951590, 1082185, 1127831]"
1448,1449,"[874972, 872137, 918046, 990797, 5592610]"
1449,1450,"[874972, 1082185, 1106523, 951590, 1127831]"
1450,1451,"[948670, 1070803, 1106523, 1028473, 853622]"
1451,1452,"[1013928, 872137, 1127831, 943233, 863802]"
1452,1453,"[1038663, 1106523, 951590, 9242918, 858419]"
1453,1454,"[1108094, 1070803, 951590, 5569374, 6514160]"
1454,1455,"[874972, 1029743, 1082185, 951590, 1127831]"
1455,1456,"[12262978, 1070803, 1127831, 851188, 8090521]"
1456,1457,"[836445, 872137, 1070803, 823990, 1082185]"
1457,1458,"[1004613, 1070803, 1127831, 821787, 1083787]"
1458,1459,"[1002787, 911017, 1070803, 857130, 6514160]"
1459,1460,"[860248, 1070803, 1044078, 892314, 970119]"
1460,1461,"[938138, 1070803, 1127831, 12132648, 5568995]"
1461,1462,"[968072, 1070803, 951590, 885290, 1065061]"
1462,1463,"[1000753, 872137, 1070803, 8090560, 835300]"
1463,1464,"[863762, 1070803, 1082185, 976214, 1100972]"
1464,1465,"[1054402, 1070803, 1127831, 976199, 824180]"
1465,1466,"[874972, 1106523, 1127831, 1082185, 951590]"
1466,1467,"[860248, 872137, 1070803, 986912, 5569327]"
1467,1468,"[874972, 1029743, 1082185, 951590, 1127831]"
1468,1469,"[874972, 1082185, 951590, 1029743, 1106523]"
1469,1470,"[874972, 872137, 1070803, 1048483, 998119]"
1470,1471,"[874972, 872137, 919534, 1126899, 879755]"
1471,1472,"[874972, 1106523, 951590, 1082185, 1127831]"
1472,1473,"[1057749, 1070803, 951590, 938118, 5568729]"
1473,1474,"[12810389, 1070803, 916122, 5570408, 856772]"
1474,1475,"[906844, 1070803, 1029743, 6533608, 970747]"
1475,1476,"[1057749, 1070803, 1127831, 823099, 9677366]"
1476,1477,"[874972, 872137, 919534, 961979, 1029743]"
1477,1478,"[874972, 1029743, 1082185, 951590, 1127831]"
1478,1479,"[1013928, 1107760, 1070803, 1100972, 1110255]"
1479,1480,"[874972, 872137, 919534, 1029743, 1044078]"
1480,1481,"[919766, 820486, 918046, 885290, 1061982]"
1481,1482,"[956599, 872137, 1070803, 1026118, 5569230]"
1482,1483,"[1021324, 7024847, 1070803, 864335, 928049]"
1483,1484,"[1118623, 1070803, 1082185, 995628, 942778]"
1484,1485,"[878715, 872137, 1070803, 953561, 1106523]"
1485,1486,"[878715, 872137, 919534, 5568378, 1053690]"
1486,1487,"[1034176, 872137, 1070803, 951197, 846830]"
1487,1488,"[1015785, 820486, 1070803, 1110572, 9881593]"
1488,1489,"[849202, 1070803, 1117219, 9553382, 9553048]"
1489,1490,"[12262830, 1082185, 951590, 8290421, 972143]"
1490,1491,"[1048257, 1070803, 1127831, 847066, 8014645]"
1491,1492,"[1069312, 872137, 1127831, 1082185, 965766]"
1492,1493,"[874972, 872137, 1070803, 951197, 1097001]"
1493,1494,"[836445, 1070803, 1127831, 840601, 1086483]"
1494,1495,"[836445, 872137, 1070803, 986912, 863447]"
1495,1496,"[874972, 995242, 981760, 1082185, 951590]"
1496,1497,"[948670, 872137, 919534, 1028816, 845319]"
1497,1498,"[874972, 1070803, 951590, 862725, 1092303]"
1498,1499,"[12810464, 1070803, 1127831, 1106091, 872137]"
1499,1500,"[874972, 872137, 1070803, 1122358, 1069979]"
1500,1501,"[959737, 1070803, 951590, 885406, 1104414]"
1501,1502,"[1118623, 872137, 1117219, 1017195, 9338009]"
1502,1503,"[874972, 872137, 919534, 1082185, 1116050]"
1503,1504,"[874972, 1029743, 1082185, 951590, 1127831]"
1504,1505,"[849202, 1070803, 1117219, 1043920, 918046]"
1505,1506,"[1013928, 872137, 918046, 1092149, 1026118]"
1506,1507,"[12262778, 872137, 1082185, 13841744, 879755]"
1507,1508,"[8203342, 1070803, 1082185, 871722, 872137]"
1508,1509,"[1129049, 1070803, 1127831, 1016800, 1090931]"
1509,1510,"[1048257, 1070803, 1029743, 865026, 1115576]"
1510,1511,"[906335, 1070803, 1127831, 1011300, 895930]"
1511,1512,"[1004436, 872137, 1082185, 986912, 8090653]"
1512,1513,"[1118946, 872137, 820486, 916122, 1053690]"
1513,1514,"[906335, 872137, 1070803, 1067419, 1007082]"
1514,1515,"[1065538, 1070803, 1117219, 1106428, 872137]"
1515,1516,"[874972, 1029743, 1082185, 951590, 1127831]"
1516,1517,"[906335, 1070803, 5569230, 836286, 995502]"
1517,1518,"[12262978, 1070803, 951590, 872137, 1124029]"
1518,1519,"[878715, 872137, 1070803, 862535, 965842]"
1519,1520,"[849202, 1070803, 1068957, 5577022, 15926844]"
1520,1521,"[874972, 1106523, 1127831, 1082185, 951590]"
1521,1522,"[874972, 872137, 1070803, 949294, 9802981]"
1522,1523,"[874972, 1106523, 981760, 1082185, 951590]"
1523,1524,"[874972, 872137, 1070803, 1122568, 965842]"
1524,1525,"[956599, 872137, 1070803, 885290, 1130458]"
1525,1526,"[887474, 1070803, 951590, 864335, 900586]"
1526,1527,"[1004436, 1070803, 1126899, 12428017, 1006878]"
1527,1528,"[948670, 1070803, 951590, 1075368, 919596]"
1528,1529,"[899019, 1048237, 1070803, 1012913, 7433888]"
1529,1530,"[874972, 872137, 1070803, 936830, 938300]"
1530,1531,"[1014732, 872137, 1070803, 9189814, 960791]"
1531,1532,"[8203342, 872137, 1082185, 862010, 8090513]"
1532,1533,"[874972, 872137, 919534, 971474, 1102959]"
1533,1534,"[1004436, 1070803, 1082185, 947658, 999198]"
1534,1535,"[1002787, 1070803, 1067443, 9884484, 1134292]"
1535,1536,"[1108094, 1106523, 951590, 916990, 901776]"
1536,1537,"[12731432, 872137, 1070803, 1082185, 1106523]"
1537,1538,"[874972, 1082185, 1106523, 951590, 1127831]"
1538,1539,"[874972, 872137, 919534, 824193, 1033403]"
1539,1540,"[1013928, 1070803, 1082185, 7442008, 893501]"
1540,1541,"[970866, 911017, 1070803, 931579, 12731436]"
1541,1542,"[917384, 872137, 1070803, 821083, 957232]"
1542,1543,"[9835223, 872137, 918046, 1043494, 888476]"
1543,1544,"[874972, 1029743, 951590, 1082185, 1127831]"
1544,1545,"[899019, 1117219, 1070803, 909338, 1090931]"
1545,1546,"[1038663, 1070803, 1117219, 13841744, 911311]"
1546,1547,"[874972, 872137, 1070803, 893501, 1023958]"
1547,1548,"[879734, 1070803, 1117219, 875392, 1053690]"
1548,1549,"[12810464, 872137, 1082185, 986912, 1022254]"
1549,1550,"[1025535, 872137, 1070803, 847982, 1048462]"
1550,1551,"[874972, 1029743, 951590, 1082185, 1127831]"
1551,1552,"[9677366, 1070803, 1082185, 1048462, 997309]"
1552,1553,"[874972, 1029743, 1082185, 951590, 1127831]"
1553,1554,"[874972, 1029743, 1082185, 951590, 1127831]"
1554,1555,"[1108094, 872137, 1070803, 1069979, 1090884]"
1555,1556,"[948670, 1068957, 1070803, 880150, 999714]"
1556,1557,"[919766, 1070803, 1044078, 1102829, 1026118]"
1557,1558,"[968072, 911017, 1070803, 999581, 873627]"
1558,1559,"[5568758, 1070803, 1044078, 1075368, 854852]"
1559,1560,"[863762, 872137, 1127831, 1021519, 1089066]"
1560,1561,"[933354, 872137, 919534, 934639, 965766]"
1561,1562,"[874972, 1106523, 951590, 1082185, 1127831]"
1562,1563,"[970866, 1070803, 951590, 856942, 864279]"
1563,1564,"[12262978, 872137, 919534, 1046689, 854852]"
1564,1565,"[874972, 1029743, 1082185, 951590, 1127831]"
1565,1566,"[1118623, 820486, 1117219, 1006188, 1005493]"
1566,1567,"[874972, 872137, 1070803, 937626, 1084036]"
1567,1568,"[12731432, 1070803, 951590, 1125391, 1121384]"
1568,1569,"[874972, 1082185, 1127831, 1029743, 1106523]"
1569,1570,"[833940, 872137, 1070803, 1112825, 1046957]"
1570,1571,"[1118946, 872137, 919534, 913210, 1027569]"
1571,1572,"[1021324, 1082185, 1127831, 1005274, 919596]"
1572,1573,"[874972, 872137, 919534, 6514085, 944317]"
1573,1574,"[10198378, 1070803, 951590, 847982, 825343]"
1574,1575,"[874972, 872137, 1070803, 1026118, 901062]"
1575,1576,"[874972, 872137, 919534, 1029743, 923746]"
1576,1577,"[969725, 1070803, 951590, 997796, 6533608]"
1577,1578,"[12262830, 1070803, 951590, 1076875, 1075368]"
1578,1579,"[1108094, 1070803, 1106523, 5580166, 982493]"
1579,1580,"[874972, 872137, 1070803, 5568964, 939636]"
1580,1581,"[1110111, 872137, 1070803, 1125391, 912860]"
1581,1582,"[874972, 872137, 1117219, 7168890, 6602440]"
1582,1583,"[874972, 1029743, 1082185, 951590, 1127831]"
1583,1584,"[1134483, 1070803, 854852, 1028891, 902856]"
1584,1585,"[860248, 1070803, 951590, 5569471, 1011300]"
1585,1586,"[906335, 872137, 1082185, 916122, 948495]"
1586,1587,"[874972, 872137, 1082185, 965842, 859075]"
1587,1588,"[1079913, 1070803, 951590, 1062117, 901062]"
1588,1589,"[874972, 872137, 1127831, 1082185, 919596]"
1589,1590,"[829291, 1018050, 1070803, 1028891, 944836]"
1590,1591,"[849202, 1070803, 951590, 1001827, 1093603]"
1591,1592,"[1057749, 872137, 1070803, 6979526, 830503]"
1592,1593,"[860248, 1070803, 1127831, 986912, 962229]"
1593,1594,"[863762, 1070803, 1127831, 865456, 1022254]"
1594,1595,"[860248, 1070803, 1127831, 930344, 986912]"
1595,1596,"[1004436, 872137, 1117219, 1058404, 1046816]"
1596,1597,"[1013928, 872137, 1070803, 1044078, 1081177]"
1597,1598,"[938138, 1070803, 1048237, 1091383, 12648296]"
1598,1599,"[1013928, 1048237, 1070803, 1038462, 1017201]"
1599,1600,"[863762, 872137, 1082185, 1093413, 832678]"
1600,1601,"[874972, 1082185, 1106523, 951590, 1127831]"
1601,1602,"[1004436, 1070803, 995242, 5995177, 12427353]"
1602,1603,"[874972, 1029743, 1082185, 951590, 1127831]"
1603,1604,"[874972, 872137, 919534, 832678, 897752]"
1604,1605,"[874972, 872137, 919534, 1079023, 911088]"
1605,1606,"[1000753, 872137, 1070803, 965766, 990797]"
1606,1607,"[874972, 872137, 1070803, 1138443, 850807]"
1607,1608,"[874972, 1082185, 951590, 1029743, 1106523]"
1608,1609,"[1015785, 1068957, 1126899, 6632283, 899115]"
1609,1610,"[874972, 1029743, 1082185, 951590, 1127831]"
1610,1611,"[874972, 872137, 1070803, 1037840, 844165]"
1611,1612,"[959737, 1070803, 1029112, 1070820, 9858936]"
1612,1613,"[829291, 1070803, 1068957, 942792, 1001827]"
1613,1614,"[874972, 872137, 919534, 5568964, 1063739]"
1614,1615,"[874972, 1082185, 951590, 1029743, 1106523]"
1615,1616,"[1029688, 872137, 1070803, 13115579, 15926886]"
1616,1617,"[874972, 1029743, 1082185, 951590, 1127831]"
1617,1618,"[917384, 1070803, 951590, 887393, 7025114]"
1618,1619,"[848029, 1070803, 951590, 6391381, 992529]"
1619,1620,"[12731685, 1070803, 1029743, 1029252, 1074333]"
1620,1621,"[12810389, 7024847, 918046, 7433888, 1092026]"
1621,1622,"[948670, 1070803, 1127831, 1026209, 978974]"
1622,1623,"[864893, 1070803, 1127831, 1101858, 15926844]"
1623,1624,"[1118946, 872137, 1070803, 986912, 1026118]"
1624,1625,"[1000753, 872137, 919534, 933835, 965766]"
1625,1626,"[874972, 1029743, 1082185, 951590, 1127831]"
1626,1627,"[860248, 872137, 1070803, 5580166, 880427]"
1627,1628,"[874972, 1029743, 1082185, 951590, 1127831]"
1628,1629,"[12810464, 872137, 919534, 5568378, 5569327]"
1629,1630,"[864893, 1070803, 5569230, 1107760, 865026]"
1630,1631,"[970747, 1070803, 1106523, 967461, 1097661]"
1631,1632,"[874972, 1029743, 951590, 1082185, 1127831]"
1632,1633,"[948670, 1070803, 1106523, 1064213, 1028891]"
1633,1634,"[1134483, 1070803, 918046, 907631, 7442008]"
1634,1635,"[919766, 872137, 919534, 1045228, 957951]"
1635,1636,"[874972, 1029743, 951590, 1082185, 1127831]"
1636,1637,"[874972, 872137, 919534, 948298, 986912]"
1637,1638,"[874972, 872137, 1082185, 995965, 1098248]"
1638,1639,"[1013928, 872137, 1070803, 1035136, 879755]"
1639,1640,"[863762, 1070803, 5569230, 1110244, 1074868]"
1640,1641,"[874972, 1029743, 1082185, 951590, 1127831]"
1641,1642,"[874972, 872137, 1070803, 1055504, 916122]"
1642,1643,"[1065538, 872137, 1117219, 6979753, 856060]"
1643,1644,"[1134483, 872137, 919534, 6904419, 820895]"
1644,1645,"[874972, 1029743, 1082185, 951590, 1127831]"
1645,1646,"[874972, 1082185, 1106523, 951590, 1127831]"
1646,1647,"[874972, 872137, 919534, 981760, 887503]"
1647,1648,"[848029, 1070803, 1117219, 1106523, 1002261]"
1648,1649,"[919766, 872137, 1070803, 1094924, 6391381]"
1649,1650,"[1065017, 872137, 1070803, 991575, 951821]"
1650,1651,"[1118623, 872137, 1082185, 942778, 901062]"
1651,1652,"[1034176, 872137, 1070803, 5567502, 880888]"
1652,1653,"[12810391, 1048237, 1070803, 1010190, 8090539]"
1653,1654,"[1071302, 872137, 919534, 8090533, 886395]"
1654,1655,"[874972, 1082185, 1106523, 951590, 1127831]"
1655,1656,"[874972, 872137, 919534, 6533362, 986912]"
1656,1657,"[874972, 872137, 919534, 1106523, 1006649]"
1657,1658,"[833940, 872137, 1070803, 1004906, 963727]"
1658,1659,"[848029, 911017, 1082185, 1028816, 1009187]"
1659,1660,"[826666, 1070803, 1127831, 1009770, 827919]"
1660,1661,"[874972, 1070803, 1127831, 1056762, 1055504]"
1661,1662,"[860248, 1070803, 951590, 880427, 12988031]"
1662,1663,"[919766, 872137, 919534, 9553042, 1029743]"
1663,1664,"[1000753, 872137, 1070803, 1041796, 8090521]"
1664,1665,"[919766, 872137, 1070803, 887003, 5568721]"
1665,1666,"[874972, 872137, 1070803, 1122358, 909894]"
1666,1667,"[1054402, 872137, 1070803, 986912, 1085604]"
1667,1668,"[874972, 1070803, 1127831, 872137, 1106523]"
1668,1669,"[874972, 872137, 919534, 879506, 972191]"
1669,1670,"[874972, 1029743, 1082185, 951590, 1127831]"
1670,1671,"[948670, 1070803, 951590, 1126899, 1078763]"
1671,1672,"[1071302, 872137, 1070803, 1029743, 852856]"
1672,1673,"[860248, 1070803, 1117219, 1053690, 883932]"
1673,1674,"[874972, 1029743, 1082185, 951590, 1127831]"
1674,1675,"[874972, 872137, 919534, 1082185, 1127831]"
1675,1676,"[5568758, 1070803, 951590, 1011926, 1046816]"
1676,1677,"[5568758, 911017, 951590, 5568489, 1082454]"
1677,1678,"[1002787, 1068957, 854852, 919534, 872137]"
1678,1679,"[874972, 872137, 919534, 1092026, 1082212]"
1679,1680,"[833940, 1070803, 1127831, 1006649, 13416351]"
1680,1681,"[5568758, 1070803, 5569230, 982755, 1054567]"
1681,1682,"[874972, 1082185, 1106523, 951590, 1127831]"
1682,1683,"[1110111, 1070803, 1082185, 5574377, 15926844]"
1683,1684,"[826666, 872137, 1070803, 1106523, 951197]"
1684,1685,"[874972, 872137, 1127831, 1005274, 1058997]"
1685,1686,"[874972, 872137, 1082185, 1017325, 986912]"
1686,1687,"[1048257, 1070803, 951590, 823099, 832678]"
1687,1688,"[874972, 951590, 1127831, 1029743, 1082185]"
1688,1689,"[1000753, 872137, 1070803, 1133254, 965766]"
1689,1690,"[1021324, 872137, 1070803, 832678, 1052912]"
1690,1691,"[849202, 872137, 1070803, 1067695, 5574377]"
1691,1692,"[874972, 1070803, 951590, 1044188, 1106271]"
1692,1693,"[8203342, 1070803, 918046, 1075313, 6391381]"
1693,1694,"[1057749, 1070803, 1068957, 856252, 841228]"
1694,1695,"[1134483, 872137, 1070803, 1028422, 1048237]"
1695,1696,"[1048257, 1070803, 951590, 1082212, 956672]"
1696,1697,"[829291, 872137, 1070803, 1044078, 957839]"
1697,1698,"[12731432, 872137, 1070803, 907631, 1082185]"
1698,1699,"[12262778, 872137, 911017, 993638, 1089066]"
1699,1700,"[836445, 820486, 1070803, 941856, 956486]"
1700,1701,"[874972, 1082185, 1106523, 951590, 1127831]"
1701,1702,"[917384, 872137, 1070803, 1101010, 1048440]"
1702,1703,"[1002787, 1070803, 1082185, 1135868, 1067695]"
1703,1704,"[874972, 872137, 919534, 5592931, 12384431]"
1704,1705,"[836445, 1082185, 951590, 13190294, 1131602]"
1705,1706,"[860248, 872137, 919534, 897752, 9527161]"
1706,1707,"[1075007, 1070803, 1127831, 1085604, 7168417]"
1707,1708,"[874972, 1048237, 1070803, 1017325, 12648296]"
1708,1709,"[12810389, 872137, 1117219, 1084968, 1100972]"
1709,1710,"[9677366, 820486, 1070803, 820301, 1023196]"
1710,1711,"[874972, 951590, 1127831, 1029743, 1082185]"
1711,1712,"[982469, 872137, 1070803, 5568721, 1082185]"
1712,1713,"[1082627, 872137, 1070803, 851188, 923149]"
1713,1714,"[874972, 1029743, 951590, 1082185, 1127831]"
1714,1715,"[874972, 872137, 1082185, 859427, 1126899]"
1715,1716,"[917384, 872137, 1082185, 12302069, 1065061]"
1716,1717,"[1000753, 872137, 1082185, 1055425, 1046689]"
1717,1718,"[919766, 1070803, 1127831, 979707, 872137]"
1718,1719,"[9677366, 1070803, 951590, 950206, 1011300]"
1719,1720,"[878715, 1070803, 1082185, 1077359, 1039781]"
1720,1721,"[1000753, 872137, 919534, 1022254, 999270]"
1721,1722,"[906335, 1048237, 1029743, 897953, 920002]"
1722,1723,"[938138, 1082185, 1127831, 922561, 1018740]"
1723,1724,"[874972, 872137, 1070803, 1126899, 824005]"
1724,1725,"[874972, 1029743, 1082185, 951590, 1127831]"
1725,1726,"[1048257, 1082185, 951590, 6391381, 9934800]"
1726,1727,"[874972, 1029743, 951590, 1082185, 1127831]"
1727,1728,"[863762, 872137, 1082185, 9419470, 9296919]"
1728,1729,"[1054402, 1048237, 1070803, 858999, 862981]"
1729,1730,"[874972, 1029743, 1082185, 951590, 1127831]"
1730,1731,"[917384, 1070803, 1127831, 12757140, 1089025]"
1731,1732,"[982469, 1070803, 1068957, 960791, 833724]"
1732,1733,"[874972, 872137, 1127831, 850102, 885290]"
1733,1734,"[874972, 872137, 919534, 1058939, 914697]"
1734,1735,"[1054402, 1068957, 1070803, 1082990, 850102]"
1735,1736,"[874972, 872137, 1070803, 839094, 1092945]"
1736,1737,"[874972, 872137, 919534, 901062, 1082185]"
1737,1738,"[9835223, 872137, 1070803, 5568729, 1040807]"
1738,1739,"[874972, 872137, 1070803, 928049, 1048462]"
1739,1740,"[874972, 918046, 1070803, 1074333, 885406]"
1740,1741,"[939860, 872137, 919534, 1106523, 1040842]"
1741,1742,"[1014732, 872137, 1082185, 1072523, 846823]"
1742,1743,"[9677366, 872137, 1070803, 986021, 993685]"
1743,1744,"[919766, 872137, 1070803, 916758, 1082212]"
1744,1745,"[1002787, 1070803, 1127831, 1106271, 1096036]"
1745,1746,"[1004613, 872137, 1070803, 940766, 1082185]"
1746,1747,"[826666, 1070803, 951590, 9297403, 877447]"
1747,1748,"[5995129, 5569230, 878996, 912860, 1100273]"
1748,1749,"[878715, 872137, 1070803, 934399, 1009719]"
1749,1750,"[874972, 1106523, 951590, 1082185, 1127831]"
1750,1751,"[982469, 1070803, 1044078, 1082990, 1053690]"
1751,1752,"[982469, 820486, 1070803, 1119089, 1075470]"
1752,1753,"[1048507, 918046, 1070803, 1089066, 901543]"
1753,1754,"[849202, 1070803, 1082185, 1101932, 1028715]"
1754,1755,"[874972, 911017, 1070803, 951590, 916122]"
1755,1756,"[874972, 951590, 995242, 1082185, 1127831]"
1756,1757,"[874972, 1029743, 951590, 1082185, 1127831]"
1757,1758,"[1082627, 872137, 1070803, 1115553, 7441210]"
1758,1759,"[863762, 1070803, 951590, 888111, 1044078]"
1759,1760,"[1129049, 872137, 919534, 906838, 885697]"
1760,1761,"[12810389, 872137, 1070803, 854852, 923746]"
1761,1762,"[1134483, 1070803, 1106523, 957951, 1016800]"
1762,1763,"[1118623, 872137, 7024847, 1037840, 6548453]"
1763,1764,"[12810391, 1029743, 1082185, 1035676, 1060408]"
1764,1765,"[1034176, 1070803, 1127831, 1043494, 844165]"
1765,1766,"[874972, 872137, 919534, 975649, 1026118]"
1766,1767,"[12810389, 1070803, 1068957, 8177622, 1065122]"
1767,1768,"[1048257, 872137, 1082185, 999858, 880150]"
1768,1769,"[12810464, 1082185, 951590, 999625, 872137]"
1769,1770,"[874972, 868888, 1070803, 960791, 923673]"
1770,1771,"[874972, 1029743, 1082185, 951590, 1127831]"
1771,1772,"[933354, 872137, 1070803, 832678, 986912]"
1772,1773,"[899019, 872137, 1117219, 5569471, 913210]"
1773,1774,"[848029, 1070803, 1082185, 907647, 902172]"
1774,1775,"[1134483, 1070803, 951590, 1122568, 944454]"
1775,1776,"[1015785, 1070803, 951590, 1116821, 972931]"
1776,1777,"[864893, 872137, 1070803, 933835, 1085604]"
1777,1778,"[848029, 1068957, 1070803, 837644, 847344]"
1778,1779,"[12812261, 1070803, 951590, 963365, 1125391]"
1779,1780,"[874972, 872137, 1070803, 1103629, 1069979]"
1780,1781,"[12262830, 872137, 1070803, 995242, 847207]"
1781,1782,"[12262830, 1117219, 1070803, 1079987, 5569230]"
1782,1783,"[1110111, 1070803, 911017, 892728, 9835509]"
1783,1784,"[874972, 872137, 1070803, 1082185, 979707]"
1784,1785,"[8203342, 872137, 1070803, 1131321, 993466]"
1785,1786,"[8203342, 872137, 919534, 1017369, 1109778]"
1786,1787,"[874972, 1082185, 951590, 1029743, 1106523]"
1787,1788,"[1129049, 1082185, 951590, 934399, 823775]"
1788,1789,"[1004436, 872137, 919534, 1109778, 7024847]"
1789,1790,"[874972, 872137, 1070803, 945662, 1082185]"
1790,1791,"[12810464, 872137, 1070803, 1114597, 916122]"
1791,1792,"[1118946, 1070803, 1082185, 8090519, 962229]"
1792,1793,"[874972, 951590, 1126899, 1082185, 1127831]"
1793,1794,"[982469, 1070803, 918046, 8090513, 1110572]"
1794,1795,"[829291, 1070803, 1029743, 914318, 1003487]"
1795,1796,"[1103808, 1070803, 1127831, 12988031, 871188]"
1796,1797,"[933354, 1070803, 951590, 1112825, 996009]"
1797,1798,"[1015785, 1070803, 951590, 999090, 1002178]"
1798,1799,"[1048507, 872137, 919534, 1080884, 851188]"
1799,1800,"[1129049, 1070803, 1127831, 1082185, 908531]"
1800,1801,"[1013928, 872137, 918046, 854900, 1085604]"
1801,1802,"[970747, 1070803, 951590, 885290, 958700]"
1802,1803,"[939860, 918046, 1070803, 974204, 1022254]"
1803,1804,"[1075007, 1070803, 1106523, 937626, 7025114]"
1804,1805,"[1065017, 872137, 919534, 1075368, 1006483]"
1805,1806,"[836445, 1117219, 1070803, 1076875, 857697]"
1806,1807,"[1048257, 1070803, 1106523, 7025114, 854920]"
1807,1808,"[12262830, 872137, 918046, 977344, 1085604]"
1808,1809,"[899019, 872137, 1070803, 8090536, 1053690]"
1809,1810,"[864893, 872137, 1070803, 1037840, 1041796]"
1810,1811,"[826666, 872137, 1082185, 1106523, 923746]"
1811,1812,"[829291, 872137, 1070803, 824073, 842707]"
1812,1813,"[874972, 872137, 919534, 8090521, 5569327]"
1813,1814,"[947858, 872137, 1070803, 919534, 1112825]"
1814,1815,"[829291, 1070803, 951590, 938118, 1009368]"
1815,1816,"[1075007, 1070803, 5569230, 863447, 1082185]"
1816,1817,"[874972, 1070803, 1127831, 1116635, 1005274]"
1817,1818,"[1129049, 872137, 1070803, 942792, 871909]"
1818,1819,"[836445, 872137, 1070803, 965766, 1081177]"
1819,1820,"[5995129, 1068957, 1070803, 880427, 6548453]"
1820,1821,"[5569615, 1070803, 951590, 1043920, 947316]"
1821,1822,"[9835223, 1048237, 1070803, 1048746, 1124971]"
